Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore,HasCNG
586024,Maruti Suzuki,ALTO 800,LXI,PETROL,Grey,48662,HATCHBACK,Manual,2014-01-05,2014,,210000.0,1.0,Delhi,Max Motors,Delhi,1,7.8,0
586063,Hyundai,SANTRO,SPORTZ AMT,PETROL,Stain grey,28574,HATCHBACK,,2019-01-03,2019,,440000.00000000006,2.0,Delhi,Max Motors,Delhi,1,8.3,0
586092,Toyota,FORTUNER (2012_2016),3.0 4X2 AT,DIESEL,White,62923,SUV,,2014-01-05,2014,,1475000.0,1.0,Delhi,Carz Villa,Delhi,1,6.9,0
586114,Datsun,GO,T,PETROL,Blue,23135,HATCHBACK,,2014-01-10,2014,,250000.0,1.0,Delhi,Guru Kripa Motors,Delhi,1,7.8,0
586129,Maruti Suzuki,DZIRE(2017-2020),ZXI,PETROL,White,36719,SEDAN,,2018-01-05,2018,,630000.0,1.0,Delhi,Guru Kripa Motors,Delhi,1,8.3,0
586134,Hyundai,I20,SPORTZ 1.2 IVT,PETROL,Dark blue,5588,HATCHBACK,Manual,2023-01-03,2023,,890000.0,1.0,Delhi,Guru Kripa Motors,Delhi,1,9.1,0
586181,Honda,BRIO,S MT,PETROL,Blue,41000,HATCHBACK,Manual,2013-01-03,2013,,350000.0,1.0,Delhi,Auto Elite,Delhi,0,7.6,0
586182,Toyota,COROLLA ALTIS,1.8 G,PETROL,Gold,67280,SEDAN,Manual,2015-01-09,2015,,850000.0,1.0,Delhi,Auto Elite,Delhi,1,7.2,0
586433,Mahindra,SCORPIO,S6 PLUS,DIESEL,White,72605,SUV,Manual,2017-01-07,2017,,990000.0,1.0,Delhi,Carz Villa,Delhi,1,7.7,0
586531,Tata,NEXON,XM S,PETROL,Green,14602,HATCHBACK,,2021-01-12,2021,,925000.0,1.0,Delhi,Max Motors,Delhi,1,8.8,0
586541,Maruti Suzuki,SWIFT,LXI,PETROL,Metalic grey,26190,HATCHBACK,Manual,2018-01-12,2018,,525000.0,1.0,Delhi,Max Motors,Delhi,1,8.4,0
586561,Maruti Suzuki,SWIFT,LXI,PETROL,Pearl white,43722,HATCHBACK,Manual,2021-01-03,2021,,590000.0,1.0,Delhi,Max Motors,Delhi,1,8.8,0
586876,Maruti Suzuki,VITARA BREZZA,ZXI PLUS AT SHVS,PETROL,Grey,10252,SUV,,2020-01-12,2020,,1025000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.6,0
586881,Hyundai,I20,SPORTZ 1.2 O,PETROL,Blue,45704,HATCHBACK,Manual,2016-01-10,2016,,550000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.1,0
586884,Hyundai,I20,MAGNA VTV BSIV,PETROL,White,52453,HATCHBACK,Manual,2017-01-12,2017,,550000.0,2.0,Delhi,Car Choice Exclusif,Delhi,1,7.9,0
586893,Maruti Suzuki,BALENO,ALPHA 1.2 AT,PETROL,Red,44294,HATCHBACK,,2017-01-10,2017,,695000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,7.9,0
586908,Toyota,GLANZA,V,PETROL,Silver,39204,HATCHBACK,,2019-01-11,2019,,775000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.5,0
586925,Mahindra,KUV100(2016_2017),K6PLUS D 6 STR,DIESEL,C silver,38759,SUV ,,2016-01-04,2016,,450000.0,1.0,Delhi,Auto Elite,Delhi,1,8.0,0
586929,Ford,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Grey,48143,SUV,Manual,2016-01-11,2016,,675000.0,1.0,Delhi,Auto Elite,Delhi,1,7.8,0
587134,Mercedes Benz,C CLASS,C 200 CGI ELEGANCE,PETROL,Beige,64000,SEDAN,Manual,2011-01-03,2011,,875000.0,1.0,Delhi,Sai Motors,Delhi,0,6.2,0
587140,Hyundai,ELITE I20,ASTA 1.2 AT,PETROL,White,28215,HATCHBACK,manual,2018-01-11,2018,,750000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.1,0
587170,Hyundai,ELITE I20,ASTA 1.2,PETROL,Silver,39000,HATCHBACK,Automatic,2015-01-08,2015,,525000.0,1.0,Delhi,Guru Kripa Motors,Delhi,0,7.7,0
587196,Renault,KWID,1.0 RXT O,PETROL,Red,21534,HATCHBACK,,2019-01-04,2019,,395000.0,1.0,Delhi,Guru Kripa Motors,Delhi,1,8.6,0
587263,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Black,54871,SUV,,2018-01-05,2018,,1475000.0,1.0,Delhi,Sai Motors,Delhi,1,7.9,0
587311,Skoda,RAPID(2011-2014),1.6 MPI ACTIVE,PETROL,White,45028,SEDAN,,2012-01-01,2012,,350000.0,1.0,Delhi,Auto Elite,Delhi,0,7.1,0
587317,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,47176,SEDAN,Manual,2013-01-10,2013,,360000.0,1.0,Delhi,Auto Elite,Delhi,1,7.3,0
587320,Hyundai,VENUE,SX PLUS 1.0 TURBO DCT,PETROL,Silver,49384,SUV,,2020-01-01,2020,,950000.0,1.0,Delhi,Auto Elite,Delhi,1,8.3,0
587391,Honda,CITY,SV MT PETROL,PETROL,Red,19775,SEDAN,Manual,2014-01-11,2014,,625000.0,1.0,Delhi,Auto Elite,Delhi,1,7.2,0
587483,Hyundai,CRETA,1.6 VTVT SX PLUS,PETROL,White,67703,COMPACTSUV,Automatic,2016-01-03,2016,,850000.0,1.0,Delhi,Auto Elite,Delhi,1,7.4,0
587512,Hyundai,GRAND I10,ASTA 1.2 KAPPA VTVT,PETROL,Red,32410,HATCHBACK,Manual,2019-01-02,2019,,540000.0,1.0,Delhi,Max Motors,Delhi,1,8.3,0
587529,Honda,CITY,1.5 S MT,PETROL,Silver,84840,SEDAN,Manual,2013-01-04,2013,,425000.0,1.0,Delhi,Max Motors,Delhi,0,6.8,0
587943,Hyundai,VERNA,1.6 VTVT SX O AT,PETROL,White,41845,SEDAN,Manual,2018-01-11,2018,,975000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.0,0
587983,Honda,CITY(2017-2020),VX CVT PETROL,PETROL,Grey,36218,SEDAN,,2019-01-05,2019,,1075000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.1,0
588390,Maruti Suzuki,CIAZ,ZXI MT,PETROL,Brown,57305,SEDAN,,2015-01-03,2015,,590000.0,1.0,Delhi,Auto Elite,Delhi,1,7.3,0
588597,Hyundai,VERNA,SX 1.5 VTVT,PETROL,Black,16669,SEDAN,Manual,2023-01-04,2023,,1395000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,9.1,0
588690,Mahindra,KUV100,K4 PLUS 5 SEATER PETROL,PETROL,Blue,32576,HATCHBACK,,2016-01-01,2016,,390000.0,1.0,Delhi,Auto Elite,Delhi,1,8.0,0
588696,Kia,SELTOS,GTX 1.4,PETROL,White,60937,SUV,,2019-01-10,2019,,1225000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,7.9,0
588837,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,38520,HATCHBACK,Manual,2018-01-09,2018,,500000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.4,0
588889,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,White,40714,SUV,Automatic,2015-01-08,2015,,525000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,7.3,0
588940,Renault,KWID(2020-2021),CLIMBER 1.0 AMT O,PETROL,Blue,34168,HATCHBACK,,2020-01-01,2020,,500000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.6,0
589043,Maruti Suzuki,SWIFT,VXI,PETROL,Silky silver,25711,HATCHBACK,Manual,2018-01-05,2018,,585000.0,1.0,Delhi,Car Choice Exclusif,Delhi,1,8.4,0
589122,Honda,CITY,SV MT PETROL,PETROL,White,38962,SEDAN,Manual,2015-01-12,2015,,625000.0,1.0,Delhi,Car Choice Exclusif,Delhi,0,7.5,0
525978,Chevrolet,SPARK,E 1.0,PETROL,Red,43800,HATCHBACK,Manual,2011-01-06,2011,,145000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.6,0
525988,Hyundai,I10,MAGNA,PETROL,Golden,55300,HATCHBACK,Manual,2010-01-08,2010,,170000.0,2.0,Haryana,Taneja Fourwheels,Gurgaon,0,6.7,0
526497,Honda,CITY,1.5 V MT,DIESEL,Black,47080,SEDAN,Manual,2017-01-06,2017,,795000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8,0
528004,Tata,HEXA,XT 4X2 6 STR,DIESEL,Grey,53614,SUV,,2017-01-08,2017,,1044999.9999999999,1.0,Haryana,Car Chacha,Gurgaon,1,7.9,0
529514,Jeep,COMPASS,LIMITED O 1.4 PETROL AT,PETROL,Red,44588,SUV,,2018-01-05,2018,,1475000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.1,0
530431,Hyundai,I20,1.2 ERA,PETROL,Silver,54716,HATCHBACK,MANUAL,2018-01-03,2018,,595000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.9,0
531083,Kia,SELTOS,HTK PLUS 1.5,PETROL,Red,27487,SUV,,2020-01-06,2020,,1290000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.1,0
532089,Maruti Suzuki,IGNIS,DELTA 1.2 AT,PETROL,White,21442,HATCHBACK,,2018-01-02,2018,,595000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.6,0
532152,Maruti Suzuki,SWIFT,VDI,DIESEL,Grey,86127,HATCHBACK,Manual,2016-01-04,2016,,450000.0,2.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.8,0
534086,Maruti Suzuki,BALENO,ZETA AT 1.2,PETROL,Blue,48520,HATCHBACK,,2017-01-08,2017,,625000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,7.7,0
536132,Renault,KWID,1.0 RXT O,PETROL,Silver,35231,HATCHBACK,,2018-01-11,2018,,365000.0,1.0,Haryana,Car Chacha,Gurgaon,1,8.1,0
537161,Maruti Suzuki,BALENO,DELTA,PETROL,Metallic silver,8859,HATCHBACK,,2021-01-03,2021,,720000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,7.8,0
538026,Maruti Suzuki,CIAZ,ZXI AT,PETROL,Silver,80234,SEDAN,,2017-01-06,2017,,695000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.9,0
538151,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,53615,SEDAN,Manual,2014-01-02,2014,,425000.0,2.0,Haryana,Car Chacha,Gurgaon,1,7.2,0
539036,Toyota,INNOVA,2.5 VX 7 STR BS IV,DIESEL,Grey,22360,SUV,Manual,2015-01-05,2015,,1215000.0,2.0,Haryana,Car Chacha,Gurgaon,1,7.6,0
541221,Hyundai,SANTRO,SPORTZ AMT,PETROL,White,18972,HATCHBACK,,2019-01-08,2019,,549000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,0
541249,Maruti Suzuki,WAGON R,VXI 1.0 BS-VI,PETROL,Silver,29630,HATCHBACK,Manual,2021-01-08,2021,,550000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
541291,Honda,AMAZE,1.2 VX CVT PETROL,PETROL,Brown,35371,SEDAN,Manual,2019-01-07,2019,,758000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
541295,Honda,CITY(2017-2020),V PETROL,PETROL,Red,29667,SEDAN,,2018-01-06,2018,,799000.0,2.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
541303,Mg,HECTOR,SHARP 1.5 DCT PETROL,PETROL,White,47485,SUV,,2020-01-02,2020,,1599000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
541837,Maruti Suzuki,CIAZ,VDI MT SHVS,DIESEL,Brown,82294,SEDAN,,2015-01-12,2015,,495000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.2,0
542153,Honda,JAZZ,1.2 V I VTEC,PETROL,White,52508,HATCHBACK,Manual,2015-01-06,2015,,450000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,0
542365,Honda,CITY,S MT DIESEL,DIESEL,Brown,73080,SEDAN,Manual,2015-01-09,2015,,525000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6,0
542717,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,White,74293,HATCHBACK,,2018-01-03,2018,,750000.0,2.0,Haryana,Taneja Fourwheels,Gurgaon,1,8.0,0
542969,Maruti Suzuki,BALENO,ZETA 1.2,PETROL,Grey,45682,HATCHBACK,,2019-01-05,2019,,658000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
542970,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,Silver,24685,SEDAN,Manual,2014-01-01,2014,,429000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
542972,Maruti Suzuki,WAGON R 1.0,LXI CNG,PETROL,Grey,23514,HATCHBACK,Manual,2017-01-04,2017,,411000.00000000006,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
543743,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,65031,SEDAN,Manual,2017-01-01,2017,,495000.0,2.0,Haryana,Car Chacha,Gurgaon,1,7.9,0
543797,Maruti Suzuki,DZIRE,ZXI,PETROL,Grey,30999,SEDAN,,2021-01-01,2021,,727000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,0
543803,Maruti Suzuki,VITARA BREZZA,VXI,PETROL,Silver,12505,SUV,,2022-01-01,2022,,899000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,0
544089,Maruti Suzuki,CELERIO,ZXI MT,PETROL,Red,34498,HATCHBACK,MANUAL,2016-01-07,2016,,399000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
544226,Maruti Suzuki,WAGON R,VXI 1.2,PETROL,Grey,58690,HATCHBACK,Manual,2020-01-09,2020,,533000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,0
544712,Hyundai,GRAND I10,1.2 KAPPA MAGNA,PETROL,Red,36373,HATCHBACK,Manual,2017-01-06,2017,,471000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,0
545308,Maruti Suzuki,BALENO,SIGMA,PETROL,Blue,32333,HATCHBACK,,2021-01-01,2021,,587000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,0
545431,Tata,TIGOR(2018-2020),REVOTRON XM,PETROL,Grey,53115,SEDAN,,2020-01-10,2020,,529000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
545493,Honda,WR V,VX MT PETROL,PETROL,Red,18121,SUV,,2018-01-09,2018,,799000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,0
545614,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Red,32528,SEDAN,Manual,2015-01-02,2015,,417000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,0
545616,Mahindra,SCORPIO(2014-2017),S4 PLUS 1.99 INTELLI-HYBRID,DIESEL,Silver,44297,SUV,,2017-01-06,2017,,791000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
545675,Hyundai,CRETA,1.6 CRDI SX,DIESEL,White,89000,COMPACTSUV,Automatic,2016-01-03,2016,,750000.0,2.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.8,0
545775,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,30174,SEDAN,Manual,2018-01-05,2018,,575000.0,2.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,0
545851,Hyundai,TUCSON,2WD AT GL DIESEL,DIESEL,Cherry red,125901,SUV,,2017-01-05,2017,,1400000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.6,0
545861,Renault,DUSTER(2016-2019),85 PS RXE DIESEL ADVENTURE,DIESEL,Silver,71692,SUV,,2017-01-01,2017,,549000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
545958,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Blue,57661,HATCHBACK,,2019-01-01,2019,,616000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,0
545961,Maruti Suzuki,CELERIO(2017-2019),VXI CNG,CNG,Grey,35636,HATCHBACK,,2018-01-11,2018,Company Fitted,480999.99999999994,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,1
545965,Maruti Suzuki,DZIRE,ZDI PLUS,DIESEL,Brown,33914,SEDAN,,2017-01-04,2017,,568000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
546218,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Smoke grey,80199,SUV,Manual,2016-01-06,2016,,570000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,1,7.7,0
546305,Honda,CITY,1.5 VX MT,DIESEL,Brown,41507,SEDAN,Manual,2018-01-08,2018,,1070000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,8.0,0
546702,Maruti Suzuki,BALENO,ALPHA 1.2,PETROL,Blue,71304,HATCHBACK,,2015-01-10,2015,,511000.00000000006,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,0
547131,Honda,AMAZE,1.2 S AT I-VTEC,PETROL,Silver,16708,SEDAN,Manual,2021-01-10,2021,,815000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3,0
547204,Hyundai,CRETA(2020-2023),SX 1.5 DIESEL EXECUTIVE TRIM,DIESEL,White,27821,SUV,,2022-01-02,2022,,1625000.0,1.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.4,0
547323,Hyundai,CRETA,1.6 VTVT SX PLUS,PETROL,White,71041,COMPACTSUV,Automatic,2016-01-11,2016,,1075000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,1,7.8,0
547631,Maruti Suzuki,WAGON R,LXI 1.0 CNG BS-VI,CNG,Silky silver,53105,HATCHBACK,Manual,2021-01-02,2021,Company Fitted,565000.0,1.0,Haryana,Instant Solutions,Gurgaon,0,8.0,1
547642,Audi,Q3 2.0,TDI QUATTRO,DIESEL,Black,68583,SUV,Automatic,2014-01-09,2014,,1090000.0,2.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.7,0
547779,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Grey,34617,HATCHBACK,Manual,2018-01-06,2018,,499000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9,0
547994,Honda,WR-V,VX MT PETROL,PETROL,Silver,5759,SUV,,2022-01-03,2022,,980000.0000000001,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
548084,Hyundai,I10,MAGNA 1.1 IRDE2,PETROL,Dust,67484,HATCHBACK,Manual,2014-01-03,2014,,295000.0,1.0,Haryana,Instant Solutions,Gurgaon,0,7.5,0
548829,Maruti Suzuki,WAGON R(2019-2022),LXI 1.0 CNG,CNG,White,37396,HATCHBACK,,2019-01-03,2019,Company Fitted,549000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,1
550455,Honda,BRIO,S MT,PETROL,Urban titanium,40293,HATCHBACK,Manual,2016-01-01,2016,,411000.00000000006,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,0
550535,Honda,CITY,SV CVT PETROL,PETROL,White,68290,SEDAN,Automatic,2016-01-06,2016,,725000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,8.0,0
551397,Bmw,3 SERIES,320D PRESTIGE,DIESEL,Blue,45611,SEDAN,A,2016-01-01,2016,,1680000.0,2.0,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.4,0
551400,Kia,SELTOS,HTX 1.5,PETROL,White,35321,SUV,,2020-01-01,2020,,1400000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,1,7.9,0
551493,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,27867,HATCHBACK,,2020-01-01,2020,,649000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
551500,Maruti Suzuki,ALTO K10,LXI CNG,CNG,Grey,37489,HATCHBACK,Manual,2015-01-03,2015,Company Fitted,318000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,1
551615,Hyundai,VERNA,1.6 CRDI SX,DIESEL,White,70699,SEDAN,Manual,2018-01-07,2018,,925000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.7,0
551727,Maruti Suzuki,WAGON R,VXI,PETROL,White,22794,HATCHBACK,Manual,2018-01-02,2018,,434999.99999999994,1.0,Haryana,Instant Solutions,Gurgaon,1,8.1,0
551894,Tata,TIAGO,XT,PETROL,Grey,27654,HATCHBACK,,2018-01-01,2018,,484999.99999999994,1.0,Haryana,Car Chacha,Gurgaon,1,7.8,0
551898,Tata,TIAGO,WIZZ EDITION PETROL,PETROL,White,42761,HATCHBACK,,2018-01-02,2018,,525000.0,1.0,Haryana,Car Chacha,Gurgaon,1,8.1,0
551936,Tata,ALTROZ,XT PETROL,PETROL,Grey,21091,HATCHBACK,,2020-01-01,2020,,659000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
551986,Maruti Suzuki,CIAZ,VXI PLUS MT,PETROL,Grey,48856,SEDAN,,2016-01-03,2016,,635000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,8.0,0
552033,Maruti Suzuki,WAGON R 1.0,LXI CNG,CNG,Silver,59676,HATCHBACK,Manual,2016-01-05,2016,Company Fitted,364000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7,1
552274,Tata,NEXON,XMA PETROL,PETROL,Grey,48920,HATCHBACK,,2018-01-07,2018,,749000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8,0
553145,Kia,SELTOS,HTK 1.5,PETROL,White,9783,SUV,,2019-01-05,2019,,1150000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.8,0
553362,Hyundai,I20,SPORTZ 1.2 O,PETROL,Grey,60000,HATCHBACK,Manual,2016-01-11,2016,,550000.0,1.0,Haryana,Taneja Fourwheels,Gurgaon,0,7.9,0
553887,Maruti Suzuki,S CROSS,1.3 ALPHA,DIESEL,Grey,67736,SUV,,2017-01-04,2017,,665000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,7.5,0
554458,Honda,JAZZ,1.2 V CVT I VTEC BSIV,CNG,Silver,36719,HATCHBACK,Manual,2017-01-07,2017,,665000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,8.1,0
554505,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,51202,SEDAN,Manual,2019-01-08,2019,,623000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1,0
554507,Hyundai,I10,MAGNA 1.1 IRDE2,PETROL,Red,32637,HATCHBACK,Manual,2016-01-01,2016,,405000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6,0
555054,Maruti Suzuki,DZIRE,ZXI PLUS,PETROL,Silky silver,32109,SEDAN,,2017-01-11,2017,,635000.0,2.0,Haryana,Instant Solutions,Gurgaon,1,7.5,0
555191,Hyundai,I20,Asta (O) VTVT,PETROL,White,18936,HATCHBACK,Manual,2019-01-03,2019,,785000.0,1.0,Haryana,Instant Solutions,Gurgaon,1,7.9,0
555206,Maruti Suzuki,BALENO(2020-2022),DELTA 1.2 DUAL JET BS-VI,PETROL,Metalic grey,7821,HATCHBACK,,2021-01-04,2021,,745000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.1,0
555214,Maruti Suzuki,VITARA BREZZA,ZDI+,DIESEL,Prime beige,33749,HATCHBACK,,2019-01-04,2019,,919999.9999999999,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.8,0
555215,Jeep,COMPASS,LONGITUDE 2.0 DIESEL,DIESEL,White,51274,SUV,,2017-01-10,2017,,1300000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.6,0
555217,Toyota,INNOVA CRYSTA,2.4 G 7 STR,DIESEL,Silky silver,76803,MPV,,2018-01-02,2018,,1620000.0,2.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.6,0
555221,Hyundai,CRETA,1.6 SX PLUS AT PETROL,PETROL,Silver,77939,SUV,Automatic,2016-01-07,2016,,916000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.5,0
555227,Honda,CITY(2014-2017),E,PETROL,Silver,50839,SEDAN,,2016-01-03,2016,,581000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.0,0
555235,Maruti Suzuki,CIAZ,ALPHA 1.5 AT,PETROL,White,7000,SEDAN,,2022-01-06,2022,,1181000.0,1.0,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2,0
555243,Mahindra,THAR,LX 4-STR HARD TOP DIESEL AT,DIESEL,Grey,53737,SUV,,2020-01-11,2020,,1500000.0,1.0,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9,0
555311,Mg,HECTOR(2020-2021),SHARP HYBRID 1.5 PETROL BS-VI,PETROL,Black,23535,SUV,,2020-01-09,2020,,1645000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9,0
555317,Honda,CITY(2017-2020),V DIESEL,DIESEL,White,83571,SEDAN,,2018-01-01,2018,,750000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.6,0
555318,Mahindra,XUV500,W7,DIESEL,White,27524,SUV,Manual,2018-01-09,2018,,1250000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.7,0
555320,Skoda,KUSHAQ,STYLE 1.0L TSI AT,PETROL,White,19815,SUV,,2021-01-09,2021,,1595000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,8.0,0
555337,Hyundai,CRETA,1.6 CRDI SX PLUS,DIESEL,White,83000,COMPACTSUV,Automatic,2017-01-07,2017,,944999.9999999999,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.9,0
555338,Kia,SELTOS,HTX PLUS 1.5 DIESEL,DIESEL,Blue,25000,SUV,,2019-01-11,2019,,1375000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.8,0
555340,Honda,AMAZE,1.2 S I-VTEC O,PETROL,Brown,27000,SEDAN,Manual,2018-01-02,2018,,575000.0,1.0,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.9,0
555385,Chevrolet,SAIL UVA,1.2 LS,PETROL,Grey,5859,HATCHBACK,Manual,2014-01-12,2014,,325000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.7,0
555424,Tata,NEXON,XZ PLUS DIESEL,DIESEL,Grey,83121,HATCHBACK,,2017-01-11,2017,,785000.0,1.0,Haryana,Car Chacha,Gurgaon,1,7.6,0
