Id,Company,Model,Variant,FuelType,Colour,Kilometer,BodyStyle,TransmissionType,ManufactureDate,ModelYear,CngKit,Price,Owner,DealerState,DealerName,City,Warranty,QualityScore
588696,Kia,SELTOS,GTX 1.4,PETROL,White,60937,SUV,,10-01-2019,2019,,1225000,1,Delhi,Car Choice Exclusif,Delhi,1,7.9
588837,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,White,38520,HATCHBACK,Manual,09-01-2018,2018,,500000,1,Delhi,Car Choice Exclusif,Delhi,1,8.4
588889,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,White,40714,SUV,Automatic,08-01-2015,2015,,525000,1,Delhi,Car Choice Exclusif,Delhi,1,7.3
588940,Renault,KWID(2020-2021),CLIMBER 1.0 AMT O,PETROL,Blue,34168,HATCHBACK,,01-01-2020,2020,,500000,1,Delhi,Car Choice Exclusif,Delhi,1,8.6
589043,Maruti Suzuki,SWIFT,VXI,PETROL,Silky silver,25711,HATCHBACK,Manual,05-01-2018,2018,,585000,1,Delhi,Car Choice Exclusif,Delhi,1,8.4
589122,Honda,CITY,SV MT PETROL,PETROL,White,38962,SEDAN,Manual,12-01-2015,2015,,625000,1,Delhi,Car Choice Exclusif,Delhi,0,7.5
525978,Chevrolet,SPARK,E 1.0,PETROL,Red,43800,HATCHBACK,Manual,06-01-2011,2011,,145000,1,Haryana,Taneja Fourwheels,Gurgaon,0,7.6
525988,Hyundai,I10,MAGNA,PETROL,Golden,55300,HATCHBACK,Manual,08-01-2010,2010,,170000,2,Haryana,Taneja Fourwheels,Gurgaon,0,6.7
526497,Honda,CITY,1.5 V MT,DIESEL,Black,47080,SEDAN,Manual,06-01-2017,2017,,795000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8
528004,Tata,HEXA,XT 4X2 6 STR,DIESEL,Grey,53614,SUV,,08-01-2017,2017,,1045000,1,Haryana,Car Chacha,Gurgaon,1,7.9
529514,Jeep,COMPASS,LIMITED O 1.4 PETROL AT,PETROL,Red,44588,SUV,,05-01-2018,2018,,1475000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.1
530431,Hyundai,I20,1.2 ERA,PETROL,Silver,54716,HATCHBACK,MANUAL,03-01-2018,2018,,595000,1,Haryana,Car Chacha,Gurgaon,1,7.9
531083,Kia,SELTOS,HTK PLUS 1.5,PETROL,Red,27487,SUV,,06-01-2020,2020,,1290000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.1
532089,Maruti Suzuki,IGNIS,DELTA 1.2 AT,PETROL,White,21442,HATCHBACK,,02-01-2018,2018,,595000,1,Haryana,Car Chacha,Gurgaon,1,7.6
532152,Maruti Suzuki,SWIFT,VDI,DIESEL,Grey,86127,HATCHBACK,Manual,04-01-2016,2016,,450000,2,Haryana,Taneja Fourwheels,Gurgaon,0,7.8
534086,Maruti Suzuki,BALENO,ZETA AT 1.2,PETROL,Blue,48520,HATCHBACK,,08-01-2017,2017,,625000,1,Haryana,Instant Solutions,Gurgaon,1,7.7
536132,Renault,KWID,1.0 RXT O,PETROL,Silver,35231,HATCHBACK,,11-01-2018,2018,,365000,1,Haryana,Car Chacha,Gurgaon,1,8.1
537161,Maruti Suzuki,BALENO,DELTA,PETROL,Metallic silver,8859,HATCHBACK,,03-01-2021,2021,,720000,1,Haryana,Instant Solutions,Gurgaon,1,7.8
538026,Maruti Suzuki,CIAZ,ZXI AT,PETROL,Silver,80234,SEDAN,,06-01-2017,2017,,695000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.9
538151,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,53615,SEDAN,Manual,02-01-2014,2014,,425000,2,Haryana,Car Chacha,Gurgaon,1,7.2
539036,Toyota,INNOVA,2.5 VX 7 STR BS IV,DIESEL,Grey,22360,SUV,Manual,05-01-2015,2015,,1215000,2,Haryana,Car Chacha,Gurgaon,1,7.6
541221,Hyundai,SANTRO,SPORTZ AMT,PETROL,White,18972,HATCHBACK,,08-01-2019,2019,,549000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
541249,Maruti Suzuki,WAGON R,VXI 1.0 BS-VI,PETROL,Silver,29630,HATCHBACK,,08-01-2021,2021,,550000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
541291,Honda,AMAZE,1.2 VX CVT PETROL,PETROL,Brown,35371,SEDAN,,07-01-2019,2019,,758000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
541295,Honda,CITY(2017-2020),V PETROL,PETROL,Red,29667,SEDAN,,06-01-2018,2018,,799000,2,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
541303,Mg,HECTOR,SHARP 1.5 DCT PETROL,PETROL,White,47485,SUV,,02-01-2020,2020,,1599000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
541837,Maruti Suzuki,CIAZ,VDI MT SHVS,DIESEL,Brown,82294,SEDAN,,12-01-2015,2015,,495000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.2
542153,Honda,JAZZ,1.2 V I VTEC,PETROL,White,52508,HATCHBACK,,06-01-2015,2015,,450000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
542365,Honda,CITY,S MT DIESEL,DIESEL,Brown,73080,SEDAN,Manual,09-01-2015,2015,,525000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6
542717,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,White,74293,HATCHBACK,,03-01-2018,2018,,750000,2,Haryana,Taneja Fourwheels,Gurgaon,1,8
542969,Maruti Suzuki,BALENO,ZETA 1.2,PETROL,Grey,45682,HATCHBACK,,05-01-2019,2019,,658000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
542970,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,Silver,24685,SEDAN,Manual,01-01-2014,2014,,429000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
542972,Maruti Suzuki,WAGON R 1.0,LXI CNG,PETROL,Grey,23514,HATCHBACK,Manual,04-01-2017,2017,,411000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
543743,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,65031,SEDAN,Manual,01-01-2017,2017,,495000,2,Haryana,Car Chacha,Gurgaon,1,7.9
543797,Maruti Suzuki,DZIRE,ZXI,PETROL,Grey,30999,SEDAN,,01-01-2021,2021,,727000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3
543803,Maruti Suzuki,VITARA BREZZA,VXI,PETROL,Silver,12505,SUV,,01-01-2022,2022,,899000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2
544089,Maruti Suzuki,CELERIO,ZXI MT,PETROL,Red,34498,HATCHBACK,MANUAL,07-01-2016,2016,,399000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
544226,Maruti Suzuki,WAGON R,VXI 1.2,PETROL,Grey,58690,HATCHBACK,,09-01-2020,2020,,533000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2
544712,Hyundai,GRAND I10,1.2 KAPPA MAGNA,PETROL,Red,36373,HATCHBACK,Manual,06-01-2017,2017,,471000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
545308,Maruti Suzuki,BALENO,SIGMA,PETROL,Blue,32333,HATCHBACK,,01-01-2021,2021,,587000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2
545431,Tata,TIGOR(2018-2020),REVOTRON XM,PETROL,Grey,53115,SEDAN,,10-01-2020,2020,,529000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
545493,Honda,WR V,VX MT PETROL,PETROL,Red,18121,SUV,,09-01-2018,2018,,799000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9
545614,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Red,32528,SEDAN,Manual,02-01-2015,2015,,417000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6
545616,Mahindra,SCORPIO(2014-2017),S4 PLUS 1.99 INTELLI-HYBRID,DIESEL,Silver,44297,SUV,,06-01-2017,2017,,791000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
545675,Hyundai,CRETA,1.6 CRDI SX,DIESEL,White,89000,COMPACTSUV,,03-01-2016,2016,,750000,2,Haryana,Taneja Fourwheels,Gurgaon,0,7.8
545775,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,30174,SEDAN,Manual,05-01-2018,2018,,575000,2,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9
545851,Hyundai,TUCSON,2WD AT GL DIESEL,DIESEL,Cherry red,125901,SUV,,05-01-2017,2017,,1400000,1,Haryana,Taneja Fourwheels,Gurgaon,0,7.6
545861,Renault,DUSTER(2016-2019),85 PS RXE DIESEL ADVENTURE,DIESEL,Silver,71692,SUV,,01-01-2017,2017,,549000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
545958,Maruti Suzuki,BALENO,DELTA 1.2,PETROL,Blue,57661,HATCHBACK,,01-01-2019,2019,,616000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9
545961,Maruti Suzuki,CELERIO(2017-2019),VXI CNG,CNG,Grey,35636,HATCHBACK,,11-01-2018,2018,Company Fitted,481000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
545965,Maruti Suzuki,DZIRE,ZDI PLUS,DIESEL,Brown,33914,SEDAN,,04-01-2017,2017,,568000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
546218,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Smoke grey,80199,SUV,Manual,06-01-2016,2016,,570000,1,Haryana,Taneja Fourwheels,Gurgaon,1,7.7
546305,Honda,CITY,1.5 VX MT,DIESEL,Brown,41507,SEDAN,,08-01-2018,2018,,1070000,1,Haryana,Taneja Fourwheels,Gurgaon,0,8
546702,Maruti Suzuki,BALENO,ALPHA 1.2,PETROL,Blue,71304,HATCHBACK,,10-01-2015,2015,,511000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6
547131,Honda,AMAZE,1.2 S AT I-VTEC,PETROL,Silver,16708,SEDAN,,10-01-2021,2021,,815000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3
547204,Hyundai,CRETA(2020-2023),SX 1.5 DIESEL EXECUTIVE TRIM,DIESEL,White,27821,SUV,,02-01-2022,2022,,1625000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8.4
547323,Hyundai,CRETA,1.6 VTVT SX PLUS,PETROL,White,71041,COMPACTSUV,,11-01-2016,2016,,1075000,1,Haryana,Taneja Fourwheels,Gurgaon,1,7.8
547631,Maruti Suzuki,WAGON R,LXI 1.0 CNG BS-VI,CNG,Silky silver,53105,HATCHBACK,,02-01-2021,2021,Company Fitted,565000,1,Haryana,Instant Solutions,Gurgaon,0,8
547642,Audi,Q3 2.0,TDI QUATTRO,DIESEL,Black,68583,SUV,Automatic,09-01-2014,2014,,1090000,2,Haryana,Taneja Fourwheels,Gurgaon,0,7.7
547779,Hyundai,GRAND I10,SPORTZ 1.2 KAPPA VTVT,PETROL,Grey,34617,HATCHBACK,Manual,06-01-2018,2018,,499000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.9
547994,Honda,WR-V,VX MT PETROL,PETROL,Silver,5759,SUV,,03-01-2022,2022,,980000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
548084,Hyundai,I10,MAGNA 1.1 IRDE2,PETROL,Dust,67484,HATCHBACK,Manual,03-01-2014,2014,,295000,1,Haryana,Instant Solutions,Gurgaon,0,7.5
548829,Maruti Suzuki,WAGON R(2019-2022),LXI 1.0 CNG,CNG,White,37396,HATCHBACK,,03-01-2019,2019,Company Fitted,549000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
550455,Honda,BRIO,S MT,PETROL,Urban titanium,40293,HATCHBACK,Manual,01-01-2016,2016,,411000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
550535,Honda,CITY,SV CVT PETROL,PETROL,White,68290,SEDAN,Automatic,06-01-2016,2016,,725000,1,Haryana,Taneja Fourwheels,Gurgaon,0,8
551397,Bmw,3 SERIES,320D PRESTIGE,DIESEL,Blue,45611,SEDAN,A,01-01-2016,2016,,1680000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.4
551400,Kia,SELTOS,HTX 1.5,PETROL,White,35321,SUV,,01-01-2020,2020,,1400000,1,Haryana,Taneja Fourwheels,Gurgaon,1,7.9
551493,Maruti Suzuki,BALENO,DELTA,PETROL,Blue,27867,HATCHBACK,,01-01-2020,2020,,649000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
551500,Maruti Suzuki,ALTO K10,LXI CNG,CNG,Grey,37489,HATCHBACK,,03-01-2015,2015,Company Fitted,318000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6
551615,Hyundai,VERNA,1.6 CRDI SX,DIESEL,White,70699,SEDAN,,07-01-2018,2018,,925000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.7
551727,Maruti Suzuki,WAGON R,VXI,PETROL,White,22794,HATCHBACK,,02-01-2018,2018,,435000,1,Haryana,Instant Solutions,Gurgaon,1,8.1
551894,Tata,TIAGO,XT,PETROL,Grey,27654,HATCHBACK,,01-01-2018,2018,,485000,1,Haryana,Car Chacha,Gurgaon,1,7.8
551898,Tata,TIAGO,WIZZ EDITION PETROL,PETROL,White,42761,HATCHBACK,,02-01-2018,2018,,525000,1,Haryana,Car Chacha,Gurgaon,1,8.1
551936,Tata,ALTROZ,XT PETROL,PETROL,Grey,21091,HATCHBACK,,01-01-2020,2020,,659000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
551986,Maruti Suzuki,CIAZ,VXI PLUS MT,PETROL,Grey,48856,SEDAN,,03-01-2016,2016,,635000,1,Haryana,Instant Solutions,Gurgaon,1,8
552033,Maruti Suzuki,WAGON R 1.0,LXI CNG,CNG,Silver,59676,HATCHBACK,Manual,05-01-2016,2016,Company Fitted,364000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.7
552274,Tata,NEXON,XMA PETROL,PETROL,Grey,48920,HATCHBACK,,07-01-2018,2018,,749000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
553145,Kia,SELTOS,HTK 1.5,PETROL,White,9783,SUV,,05-01-2019,2019,,1150000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.8
553362,Hyundai,I20,SPORTZ 1.2 O,PETROL,Grey,60000,HATCHBACK,Manual,11-01-2016,2016,,550000,1,Haryana,Taneja Fourwheels,Gurgaon,0,7.9
553887,Maruti Suzuki,S CROSS,1.3 ALPHA,DIESEL,Grey,67736,SUV,,04-01-2017,2017,,665000,1,Haryana,Instant Solutions,Gurgaon,1,7.5
554458,Honda,JAZZ,1.2 V CVT I VTEC BSIV,CNG,Silver,36719,HATCHBACK,,07-01-2017,2017,,665000,1,Haryana,Instant Solutions,Gurgaon,1,8.1
554505,Honda,AMAZE,1.2 SMT I VTEC,PETROL,White,51202,SEDAN,Manual,08-01-2019,2019,,623000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
554507,Hyundai,I10,MAGNA 1.1 IRDE2,PETROL,Red,32637,HATCHBACK,Manual,01-01-2016,2016,,405000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.6
555054,Maruti Suzuki,DZIRE,ZXI PLUS,PETROL,Silky silver,32109,SEDAN,,11-01-2017,2017,,635000,2,Haryana,Instant Solutions,Gurgaon,1,7.5
555191,Hyundai,I20,Asta (O) VTVT,PETROL,White,18936,HATCHBACK,,03-01-2019,2019,,785000,1,Haryana,Instant Solutions,Gurgaon,1,7.9
555206,Maruti Suzuki,BALENO(2020-2022),DELTA 1.2 DUAL JET BS-VI,PETROL,Metalic grey,7821,HATCHBACK,,04-01-2021,2021,,745000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.1
555214,Maruti Suzuki,VITARA BREZZA,ZDI+,DIESEL,Prime beige,33749,HATCHBACK,,04-01-2019,2019,,920000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.8
555215,Jeep,COMPASS,LONGITUDE 2.0 DIESEL,DIESEL,White,51274,SUV,,10-01-2017,2017,,1300000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.6
555217,Toyota,INNOVA CRYSTA,2.4 G 7 STR,DIESEL,Silky silver,76803,MPV,,02-01-2018,2018,,1620000,2,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.6
555221,Hyundai,CRETA,1.6 SX PLUS AT PETROL,PETROL,Silver,77939,SUV,,07-01-2016,2016,,916000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.5
555227,Honda,CITY(2014-2017),E,PETROL,Silver,50839,SEDAN,,03-01-2016,2016,,581000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
555235,Maruti Suzuki,CIAZ,ALPHA 1.5 AT,PETROL,White,7000,SEDAN,,06-01-2022,2022,,1181000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.2
555243,Mahindra,THAR,LX 4-STR HARD TOP DIESEL AT,DIESEL,Grey,53737,SUV,,11-01-2020,2020,,1500000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9
555311,Mg,HECTOR(2020-2021),SHARP HYBRID 1.5 PETROL BS-VI,PETROL,Black,23535,SUV,,09-01-2020,2020,,1645000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9
555317,Honda,CITY(2017-2020),V DIESEL,DIESEL,White,83571,SEDAN,,01-01-2018,2018,,750000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.6
555318,Mahindra,XUV500,W7,DIESEL,White,27524,SUV,,09-01-2018,2018,,1250000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.7
555320,Skoda,KUSHAQ,STYLE 1.0L TSI AT,PETROL,White,19815,SUV,,09-01-2021,2021,,1595000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,8
555337,Hyundai,CRETA,1.6 CRDI SX PLUS,DIESEL,White,83000,COMPACTSUV,,07-01-2017,2017,,945000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.9
555338,Kia,SELTOS,HTX PLUS 1.5 DIESEL,DIESEL,Blue,25000,SUV,,11-01-2019,2019,,1375000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.8
555340,Honda,AMAZE,1.2 S I-VTEC O,PETROL,Brown,27000,SEDAN,,02-01-2018,2018,,575000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,7.9
555385,Chevrolet,SAIL UVA,1.2 LS,PETROL,Grey,5859,HATCHBACK,Manual,12-01-2014,2014,,325000,1,Haryana,Car Chacha,Gurgaon,1,7.7
555424,Tata,NEXON,XZ PLUS DIESEL,DIESEL,Grey,83121,HATCHBACK,,11-01-2017,2017,,785000,1,Haryana,Car Chacha,Gurgaon,1,7.6
555585,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,White,50000,SUV,Automatic,12-01-2016,2016,,670000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,0,7.6
555919,Maruti Suzuki,CELERIO,VXI AMT,PETROL,Grey,39809,HATCHBACK,,09-01-2017,2017,,468000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9
555969,Maruti Suzuki,SWIFT DZIRE,VXI,PETROL,White,11810,SEDAN,Manual,02-01-2015,2015,,535000,1,Haryana,Instant Solutions,Gurgaon,1,7.5
556129,Maruti Suzuki,ERTIGA,SMART HYBRID VXI,PETROL,White,33021,MPV,,10-01-2020,2020,,935000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8
556130,Nissan,SUNNY,XL PETROL,PETROL,Grey,57300,SEDAN,Manual,06-01-2012,2012,,325000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,0,7.6
556185,Isuzu,V CROSS,D MAX,DIESEL,Black,22000,SUV,,05-01-2017,2017,,1450000,1,Haryana,Taneja Fourwheels,Gurgaon,0,7.8
556196,Mercedes Benz,C CLASS,200 K ELEGANCE AT,PETROL,Arizona grey,260000,SEDAN,Automatic,01-01-2010,2010,,690000,1,Haryana,Taneja Fourwheels,Gurgaon,0,7.4
556346,Ford,ECOSPORT,TITANIUM 1.5 TI VCT,PETROL,Diamond white,16778,SUV,Manual,01-01-2021,2021,,959000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
556360,Ford,FIGO,"TITANIUM AT
 1.2",PETROL,Cherry red,30464,HATCHBACK,,12-01-2015,2015,,475000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5
556389,Ford,ECOSPORT,TITANIUM 1.5 TDCI,DIESEL,Metallic silver,20350,SUV,Manual,05-01-2013,2013,,495000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5
556699,Honda,JAZZ,1.2 V AT I VTEC,PETROL,Silver,32982,HATCHBACK,,12-01-2017,2017,,645000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8
556701,Mahindra,XUV500(2017_2018),W10,DIESEL,Orange,60039,SUV,,06-01-2015,2015,,880000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9
556981,Toyota,INNOVA CRYSTA,2.8 GX AT 7 STR,DIESEL,Grey,76725,MPV,,02-01-2017,2017,,1595000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8
556982,Honda,CITY,ZX CVT PETROL,PETROL,Dark grey,14241,SEDAN,,07-01-2018,2018,,1075000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9
556997,Ford,ASPIRE,TITANIUM 1.2 TI-VCT O,PETROL,Arizona grey,25746,SEDAN,,01-01-2018,2018,,550000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.2
557021,Hyundai,I10,MAGNA 1.2 KAPPA2,PETROL,Silver,62504,HATCHBACK,Manual,02-01-2015,2015,,345000,1,Haryana,Car Chacha,Gurgaon,1,7.9
557059,Maruti Suzuki,IGNIS,ZETA 1.2 MT,PETROL,Pearl white,41439,HATCHBACK,,07-01-2018,2018,,505000,1,Haryana,Car Chacha,Gurgaon,1,8.1
557093,Maruti Suzuki,VITARA BREZZA,ZXI PLUS,PETROL,White,21816,SUV,,02-01-2022,2022,,1100000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,8.3
557375,Nissan,MAGNITE,XV EXECUTIVE,PETROL,Brown,6062,SUV,,01-01-2022,2022,,719000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.4
557457,Hyundai,VENUE,SX PLUS (O) 1.0 AT PETROL,PETROL,White,36414,SUV,,05-01-2019,2019,,1075000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6
557480,Mitsubishi,PAJERO SPORT,2.5 AT,DIESEL,Black,91480,SUV,,02-01-2014,2014,,945000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.3
557481,Jeep,COMPASS,LIMITED 1.4 PETROL AT,PETROL,Red,57156,SUV,,01-01-2018,2018,Company Fitted,1545000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.5
557483,Mg,HECTOR,PE 1.5 DCT SHARP,PETROL,Red,14278,SUV,,04-01-2019,2019,,1575000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.7
557644,Renault,KWID,1.0 RXT AMT O,PETROL,Brown,7410,HATCHBACK,,01-01-2020,2020,,425000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.8
557653,Maruti Suzuki,SWIFT(2018_2019),VDI,DIESEL,Blue,53540,HATCHBACK,,03-01-2018,2018,,640000,1,Haryana,LUXMI CARS GURGAON,Gurgaon,1,7.9
557844,Maruti Suzuki,BALENO,ALPHA 1.2,PETROL,Blue,39654,HATCHBACK,,03-01-2017,2017,,575000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9
557858,Ford,ECOSPORT,TITANIUM 1.5 TI VCT AT,PETROL,Brown,63738,SUV,Automatic,07-01-2016,2016,,645000,2,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.5
557867,Mahindra,THAR,LX 4-STR HARD TOP PETROL MT,PETROL,Green,11485,SUV,,01-01-2022,2022,,1475000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,1,7.9
557889,Maruti Suzuki,WAGON R,VXI 1.0 (O) BS-VI,PETROL,W b mist,15245,HATCHBACK,,11-01-2021,2021,,575000,1,Haryana,SUSHIL CARS PVT. LTD,Gurgaon,0,8.1
557944,Honda,AMAZE,1.2 SMT I VTEC,PETROL,Silver,13614,SEDAN,Manual,04-01-2021,2021,,719000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3
557947,Maruti Suzuki,ALTO K10,VXI AMT AIRBAG,PETROL,Silver,17546,HATCHBACK,,12-01-2018,2018,,399000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8
557964,Maruti Suzuki,VITARA BREZZA,VDi,DIESEL,White,73160,HATCHBACK,,07-01-2018,2018,,775000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9
557965,Maruti Suzuki,WAGON R 1.0,LXI AVANCE CNG EDITION,CNG,White,44684,HATCHBACK,,02-01-2018,2018,,495000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,8
557971,Toyota,PLATINUM ETIOS,VX,PETROL,White,37022,SEDAN,,01-01-2017,2017,,595000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.7
557988,Volkswagen,POLO,COMFORTLINE 1.2L PETROL,PETROL,Silver,67469,HATCHBACK,Manual,02-01-2013,2013,,345000,2,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6
558089,Hyundai,XCENT,SX 1.2,PETROL,Silver,63982,SEDAN,MANUAL,06-01-2016,2016,,437000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,7.8
558375,Maruti Suzuki,BALENO,ALPHA 1.3,PETROL,Pearl silver,49230,HATCHBACK,,03-01-2017,2017,,625000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.9
558812,Mahindra,XUV500,W8,DIESEL,Black,36744,SUV,Manual,04-01-2015,2015,,725000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.6
558824,Nissan,MICRA,XV PETROL,PETROL,White,33028,HATCHBACK,Manual,01-01-2013,2013,,325000,1,Haryana,Shree Radha Krishna Motors,Gurgaon,1,7.5
559079,Skoda,KUSHAQ,AMBITION 1.0L TSI MT,PETROL,White,7204,SUV,,04-01-2022,2022,,1277000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
559080,Tata,TIAGO,REVOTRON XZA PLUS,PETROL,Grey,12481,HATCHBACK,,10-01-2020,2020,,657000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.1
559081,Renault,KIGER,RXT PETROL MT 1.0L TURBO,PETROL,C.blue,18932,SUV,,02-01-2021,2021,,764000,1,Haryana,Prestige Autoworld Pvt Ltd,Gurgaon,1,8.3
